participant,avgRMSE_accurate,avgRMSE_linear,avgRMSE_linear_modality,avgRMSE_averaging,avgRMSE_highAtt,avgRes_linear,avgRes_linear_image,avgRes_linear_music,avgRes_highAtt
558acd52fdf99b65685f03d9,0.5277777777777778,0.8657748053700851,0.8657363789350241,1.0555555555555556,0.8657748053700851,1.0,1.0,0.9989106753184538,5.0
5b287b1a8ecf3f000161bc22,0.9444444444444444,1.174721547319002,1.1733420741260527,1.2222222222222223,1.1956670435754742,0.8469843562281612,0.8283236674286752,0.8640173614815438,4.988051977301919
5c523d16102de10001022098,2.361111111111111,2.4347234846595285,2.3573926609909557,1.8888888888888888,2.9283022279400845,0.4227802688728065,0.2834334207739946,0.6672870995169533,4.330462277532731
5c80bcebfdb5c90001d11ad6,0.9166666666666666,1.163333499397119,1.054689111156954,1.2777777777777777,1.0855617421606347,0.8677858268634373,1.0,0.6511233471159676,3.553762416526282
5c911ccff618f500163a77bf,1.8611111111111112,2.014266093357465,1.9733159029183527,1.6388888888888888,2.3238979114709797,0.6511489491754907,0.7489140533283131,0.536015657090315,5.8862576327965375
5ca0326cc00f5a0001f99339,1.8888888888888888,2.0801443895824887,2.0793115672139377,1.8888888888888888,2.188784720551153,0.7356112838859503,0.7430995947997698,0.7269077114630602,5.564998198628379
5d12423a1a6cf5001ecbe000,0.7222222222222222,1.0949711300776916,0.958668624476574,1.2222222222222223,1.224340100939978,0.8203423708725294,0.993998744300042,0.6467171556100344,8.944444699737021
5d42486206811e001ada5b4b,1.4166666666666667,1.8888395414318409,1.8709362361223691,1.8611111111111112,1.7960992064372476,0.8106420205666,0.7428918211587574,0.8771936983701834,5.817000464815354
5d847ac9be4b0b00188463d7,0.75,1.4647988194221369,1.44806701046528,1.5555555555555556,1.5483276279522231,0.8515709972722364,0.9109975433940615,0.7982192698535425,7.2976201286368285
5d96203d74f4a000159a8c58,0.5,0.8308143983594914,0.811357455069549,0.8888888888888888,0.8493468357188334,0.9076359113611906,0.8122307222230923,0.997353623733616,5.975781662701034
5db3471c116235000e419784,0.8888888888888888,1.1223910043139824,1.0765442872689095,1.1944444444444444,1.2205556733957852,0.8490482032061971,0.9542595956458134,0.7579614565440491,7.511635581828184
5ddb5ed4a64380abb2907440,1.0277777777777777,1.2140819528909084,1.1994005425536094,1.1666666666666667,1.4084298621579834,0.7515791097606677,0.8138568484799364,0.6893945581783029,5.731794685564692
5e0e1b8800a6bf000a694f79,1.0277777777777777,1.2841184626503652,1.192707643558847,1.2222222222222223,1.234075935111186,0.7660093709264699,0.6068169859832718,0.9713236358383638,4.608605587647505
5e574f393e26c90f2b47b96c,0.7777777777777778,1.0963828514805332,1.0588329267666707,1.7222222222222223,1.1400692345295267,0.8974432339505766,0.9772814540543556,0.8400265228638376,7.190684221727237
5ee04a3f7dfcae39390e6553,0.9166666666666666,1.1031012543388747,1.0953604866370723,0.9722222222222222,1.102806879263646,0.7657581943087476,0.8393580831238352,0.6816932006328781,4.995999031451742
5f19bba876821d0295c3e036,1.0833333333333333,1.3531243152162036,1.331799791578726,1.3888888888888888,1.4293369844374804,0.8102380015119286,0.8658885349496789,0.7244649605389181,6.884364021299117
5f3b2b15f5d396257a4cd215,1.4444444444444444,1.7907871041573422,1.7258797694280588,1.8888888888888888,1.836804098747269,0.8251650550946885,0.6907921008013479,0.9382950969873622,6.00760892297011
5f3c2648a9ef86a4c10de377,1.6944444444444444,1.653804477393408,1.6505998487715952,1.5277777777777777,1.9799054244081635,0.6465808494308474,0.6665770940519431,0.6203659777113867,5.528050266272709
5f40f1a20f691d2491077a83,1.0,1.1723477934495123,1.1537078797899796,1.3333333333333333,1.2293386645002036,0.8121945936873897,0.8644205139043252,0.741401123170491,5.776020724631295
5f503a5aaf6c8c1a78242005,1.1111111111111112,2.019125503796351,1.8908829103252731,2.111111111111111,2.064055517112977,0.889892319575634,1.0,0.727669779731117,7.592276635573863
5f5f26703e0a0500093457fc,2.0277777777777777,2.2024401177776904,2.079228635862263,1.8333333333333333,2.1768884741502377,0.47834613865884484,0.198357921625602,0.7737095941308935,1.3169019219191076
5f6e2f793c9b1032dbe72def,0.8611111111111112,1.1362994537078617,1.1058687396432039,1.4722222222222223,1.172894071486067,0.8889335351676172,0.967983995413554,0.8034198266851595,5.853925972386686
5f90869547ff2e159dd64902,0.5277777777777778,0.7576016826993257,0.7400015373023324,1.1111111111111112,0.8284748456579916,0.8767084284721063,0.9351866235324743,0.8204238860084506,7.513658918368638
5f963718a844b719781e9e85,1.2222222222222223,1.199587036806705,1.1484078398670285,0.9166666666666666,1.2557506970120518,0.5198890556893957,0.39671938500054943,0.6856957730691727,2.519486800801195
5fc2a17a6a0a5516d4d54125,1.2777777777777777,1.5453085724965991,1.4024936435337192,1.3333333333333333,1.5825543089813336,0.701359798142005,0.9459822077449063,0.4702305711394161,3.716216001218283
5fef6fc8b890b1dd5a155e6a,1.6944444444444444,2.1910818642490137,2.1198665279711335,1.6944444444444444,2.537623274788285,0.6379689311427675,0.7587204539601328,0.4337606924815097,7.791260032557407
60576ce95933970d7f0b8fc2,2.0,2.3225596066589076,2.224077347348568,2.1666666666666665,2.415342465233765,0.6659130947490015,0.8073358345291832,0.5490943295621054,4.471560335146194
606e3ddf19540080228e3a0c,1.0277777777777777,1.3750258503563866,1.372088173853745,1.4166666666666667,1.3942303145988677,0.893585756645865,0.9260547301243659,0.8632694623743923,6.4583598847823005
6077afdfc5a87e629ae6fab1,1.4722222222222223,1.9053109697999144,1.8659442996078373,1.8055555555555556,1.8291687743628242,0.7801294106649743,0.867208970325474,0.6768158468075944,5.30493022053097
